order_item_id,order_id,product_id,sku,name,category_name,brand,quantity,price,original_price,total_price,rating,review
ORI-003741,ORD-260511-2778,CASE-002,JONSBO-D41-MESH,"Vỏ Case Jonsbo D41 Mesh Screen (Mid Tower, ATX, Màn hình LCD)",Case - Vỏ máy tính,Jonsbo,1,2290000,2600000,2290000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003742,ORD-260511-2778,GPU-005,MSI-RTX4060-TI-8G-VENTUS,VGA MSI GeForce RTX 4060 Ti 8G Ventus 2X OC,VGA - Card màn hình,MSI,1,9490000,11000000,9490000,4,"Chất lượng ổn áp, chạy ngon lành, đóng gói kỹ càng."
ORI-003743,ORD-260128-2779,GPU-002,MSI-RTX4080-SUPER-16G,VGA MSI GeForce RTX 4080 Super 16GB Gaming X Slim,VGA - Card màn hình,MSI,1,26990000,30000000,26990000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-003744,ORD-251228-2780,MB-003,GIGABYTE-X670E-AORUS-MASTER,"Mainboard GIGABYTE X670E AORUS Master (AM5, DDR5, ATX)",Mainboard - Bo mạch chủ,GIGABYTE,1,11490000,13000000,11490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003745,ORD-260413-2781,CPU-006,INTEL-I3-14100F,"CPU Intel Core i3-14100F (3.5GHz Turbo 4.7GHz, 4 nhân 8 luồng)",CPU - Bộ vi xử lý,Intel,1,2490000,2800000,2490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-003746,ORD-260413-2781,MONITOR-002,SAMSUNG-ODYSSEY-G7-32-4K,"Màn hình Samsung Odyssey G7 32"" 4K UHD 144Hz IPS",Màn hình - Monitor,Samsung,1,12990000,15000000,12990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003747,ORD-260223-2782,MOUSE-001,LOGITECH-G-PRO-X-SUPERLIGHT2,"Chuột gaming Logitech G Pro X Superlight 2 (Không dây, 32000 DPI)",Chuột - Mouse,Logitech,1,3390000,3800000,3390000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003748,ORD-250808-2783,CPU-003,INTEL-I5-14600K,"CPU Intel Core i5-14600K (3.5GHz Turbo 5.3GHz, 14 nhân 20 luồng)",CPU - Bộ vi xử lý,Intel,1,5490000,6200000,5490000,1,"Giao hàng quá chậm (mất 7 ngày), hàng móp méo hư hại nghiêm trọng."
ORI-003749,ORD-260301-2784,PSU-003,COOLERMASTER-V750-GOLD,Nguồn Cooler Master MWE Gold 750W 80 Plus Gold Full Modular,PSU - Nguồn máy tính,Cooler Master,1,2490000,2900000,2490000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-003750,ORD-250902-2785,KB-001,CORSAIR-K100-RGB-OPX,Bàn phím cơ Corsair K100 RGB Optical-Mechanical (OPX Switch),Bàn phím - Keyboard,Corsair,1,5490000,6000000,5490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003751,ORD-250812-2786,RAM-004,CORSAIR-DDR5-64GB-6400,RAM Corsair Vengeance DDR5 64GB (2x32GB) 6400MHz CL32,RAM - Bộ nhớ trong,Corsair,1,6490000,7500000,6490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003752,ORD-250812-2786,COOL-002,THERMALRIGHT-PHANTOM-SPIRIT-120,Tản nhiệt khí Thermalright Phantom Spirit 120 SE ARGB,Tản nhiệt - Cooling,Thermalright,1,990000,1200000,990000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-003753,ORD-260617-2787,SSD-003,KINGSTON-KC3000-1TB,SSD Kingston KC3000 1TB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Kingston,1,1890000,2200000,1890000,3,Chất lượng sản phẩm ok nhưng tổng đài hỗ trợ kỹ thuật phản hồi hơi chậm.
ORI-003754,ORD-250921-2788,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,3,"Dùng tạm ổn, nhưng vỏ hộp hơi móp méo khi vận chuyển."
ORI-003755,ORD-250921-2788,HEADSET-001,CORSAIR-VIRTUOSO-RGB-XT,Tai nghe gaming Corsair Virtuoso RGB Wireless XT,Tai nghe - Headset,Corsair,1,4290000,5000000,4290000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003756,ORD-260112-2789,MB-004,ASUS-TUF-B760M-PLUS-WIFI,"Mainboard ASUS TUF Gaming B760M-Plus WiFi (LGA 1700, DDR5, mATX)",Mainboard - Bo mạch chủ,ASUS,1,3990000,4500000,3990000,2,"Sản phẩm có dấu hiệu trầy xước nhẹ, giao hàng chậm, đóng gói sơ sài."
ORI-003757,ORD-260112-2789,KB-001,CORSAIR-K100-RGB-OPX,Bàn phím cơ Corsair K100 RGB Optical-Mechanical (OPX Switch),Bàn phím - Keyboard,Corsair,1,5490000,6000000,5490000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003758,ORD-250626-2790,MOUSE-001,LOGITECH-G-PRO-X-SUPERLIGHT2,"Chuột gaming Logitech G Pro X Superlight 2 (Không dây, 32000 DPI)",Chuột - Mouse,Logitech,1,3390000,3800000,3390000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003759,ORD-250626-2790,CPU-004,AMD-R9-7950X,"CPU AMD Ryzen 9 7950X (4.5GHz Turbo 5.7GHz, 16 nhân 32 luồng)",CPU - Bộ vi xử lý,AMD,1,13490000,15000000,13490000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-003760,ORD-250719-2791,MOUSE-002,RAZER-DEATHADDER-V3-HTE,Chuột gaming Razer DeathAdder V3 HyperSpeed (Không dây),Chuột - Mouse,Razer,1,1890000,2200000,1890000,2,"Hiệu năng không đúng như quảng cáo, hay bị sụt nguồn đột ngột."
ORI-003761,ORD-250630-2792,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003762,ORD-250718-2793,MB-004,ASUS-TUF-B760M-PLUS-WIFI,"Mainboard ASUS TUF Gaming B760M-Plus WiFi (LGA 1700, DDR5, mATX)",Mainboard - Bo mạch chủ,ASUS,1,3990000,4500000,3990000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-003763,ORD-251225-2794,GPU-002,MSI-RTX4080-SUPER-16G,VGA MSI GeForce RTX 4080 Super 16GB Gaming X Slim,VGA - Card màn hình,MSI,1,26990000,30000000,26990000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003764,ORD-260210-2795,HDD-002,WD-RED-PLUS-8TB,"Ổ cứng HDD WD Red Plus 8TB 3.5"" SATA NAS",HDD - Ổ cứng cơ,Western Digital,1,4490000,5200000,4490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003765,ORD-260127-2796,CHAIR-001,SECRETLAB-TITAN-EVO-2022,"Ghế gaming Secretlab Titan Evo 2022 (SoftWeave Plus, Medium)",Ghế gaming - Gaming Chair,Secretlab,1,12990000,14500000,12990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003766,ORD-251231-2797,GPU-005,MSI-RTX4060-TI-8G-VENTUS,VGA MSI GeForce RTX 4060 Ti 8G Ventus 2X OC,VGA - Card màn hình,MSI,1,9490000,11000000,9490000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-003767,ORD-260201-2798,MB-003,GIGABYTE-X670E-AORUS-MASTER,"Mainboard GIGABYTE X670E AORUS Master (AM5, DDR5, ATX)",Mainboard - Bo mạch chủ,GIGABYTE,1,11490000,13000000,11490000,4,"Chất lượng ổn áp, chạy ngon lành, đóng gói kỹ càng."
ORI-003768,ORD-251119-2799,CPU-005,AMD-R7-7700X,"CPU AMD Ryzen 7 7700X (4.5GHz Turbo 5.4GHz, 8 nhân 16 luồng)",CPU - Bộ vi xử lý,AMD,1,6890000,7500000,6890000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-003769,ORD-250805-2800,HEADSET-001,CORSAIR-VIRTUOSO-RGB-XT,Tai nghe gaming Corsair Virtuoso RGB Wireless XT,Tai nghe - Headset,Corsair,1,4290000,5000000,4290000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003770,ORD-251021-2801,CASE-002,JONSBO-D41-MESH,"Vỏ Case Jonsbo D41 Mesh Screen (Mid Tower, ATX, Màn hình LCD)",Case - Vỏ máy tính,Jonsbo,1,2290000,2600000,2290000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003771,ORD-251204-2802,GPU-004,ASUS-RX7900XTX-24G,VGA ASUS TUF Gaming Radeon RX 7900 XTX OC 24GB,VGA - Card màn hình,ASUS,1,22990000,25000000,22990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003772,ORD-260509-2803,RAM-004,CORSAIR-DDR5-64GB-6400,RAM Corsair Vengeance DDR5 64GB (2x32GB) 6400MHz CL32,RAM - Bộ nhớ trong,Corsair,1,6490000,7500000,6490000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-003773,ORD-260509-2803,COOL-003,DEEPCOOL-AK620-DIGITAL,"Tản nhiệt khí DeepCool AK620 Digital (Dual Tower, 2x120mm)",Tản nhiệt - Cooling,Deepcool,1,1490000,1800000,1490000,3,"Hiệu năng đủ dùng cho tác vụ cơ bản, nhiệt độ hơi ấm khi tải nặng."
ORI-003774,ORD-260121-2804,COOL-001,CORSAIR-H150I-ELITE-360MM,Tản nhiệt nước AIO Corsair iCUE H150i Elite LCD 360mm,Tản nhiệt - Cooling,Corsair,1,4490000,5000000,4490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-003775,ORD-250831-2805,SSD-004,CRUCIAL-P5-PLUS-500GB,SSD Crucial P5 Plus 500GB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Crucial,1,990000,1200000,990000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-003776,ORD-250831-2805,FAN-001,LIANLI-UNI-FAN-AL120-3PACK,"Fan Case Lian Li UNI FAN AL120 RGB (3-Pack, Daisy-chain)",Fan - Quạt tản nhiệt,Lian Li,1,1490000,1800000,1490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003777,ORD-250905-2806,HDD-001,SEAGATE-BARRACUDA-4TB,"Ổ cứng HDD Seagate Barracuda 4TB 3.5"" SATA 5400RPM",HDD - Ổ cứng cơ,Seagate,1,2190000,2500000,2190000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003778,ORD-260128-2807,MB-003,GIGABYTE-X670E-AORUS-MASTER,"Mainboard GIGABYTE X670E AORUS Master (AM5, DDR5, ATX)",Mainboard - Bo mạch chủ,GIGABYTE,1,11490000,13000000,11490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003779,ORD-260515-2808,FAN-002,NOCTUA-NF-A12X25-PWM,Fan Case Noctua NF-A12x25 PWM 120mm (Hiệu suất cao),Fan - Quạt tản nhiệt,Noctua,1,990000,1200000,990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003780,ORD-260515-2808,CPU-002,INTEL-I7-14700K,"CPU Intel Core i7-14700K (3.4GHz Turbo 5.6GHz, 20 nhân 28 luồng)",CPU - Bộ vi xử lý,Intel,1,8490000,9500000,8490000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-003781,ORD-260513-2809,CPU-003,INTEL-I5-14600K,"CPU Intel Core i5-14600K (3.5GHz Turbo 5.3GHz, 14 nhân 20 luồng)",CPU - Bộ vi xử lý,Intel,1,5490000,6200000,5490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-003782,ORD-260328-2810,GPU-003,GIGABYTE-RTX4070-SUPER-12G,VGA GIGABYTE GeForce RTX 4070 Super Gaming OC 12GB,VGA - Card màn hình,GIGABYTE,1,16490000,18500000,16490000,4,"Hiệu năng tốt trong tầm giá, dùng mượt mà không lỗi lầm gì."
ORI-003783,ORD-251201-2811,COOL-003,DEEPCOOL-AK620-DIGITAL,"Tản nhiệt khí DeepCool AK620 Digital (Dual Tower, 2x120mm)",Tản nhiệt - Cooling,Deepcool,1,1490000,1800000,1490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003784,ORD-251201-2811,GPU-003,GIGABYTE-RTX4070-SUPER-12G,VGA GIGABYTE GeForce RTX 4070 Super Gaming OC 12GB,VGA - Card màn hình,GIGABYTE,1,16490000,18500000,16490000,3,Chất lượng sản phẩm ok nhưng tổng đài hỗ trợ kỹ thuật phản hồi hơi chậm.
ORI-003785,ORD-251203-2812,PSU-001,CORSAIR-HX1000I-1000W,Nguồn Corsair HX1000i 1000W 80 Plus Platinum Full Modular,PSU - Nguồn máy tính,Corsair,1,4990000,5500000,4990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003786,ORD-251203-2812,FAN-001,LIANLI-UNI-FAN-AL120-3PACK,"Fan Case Lian Li UNI FAN AL120 RGB (3-Pack, Daisy-chain)",Fan - Quạt tản nhiệt,Lian Li,1,1490000,1800000,1490000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003787,ORD-251108-2813,MONITOR-002,SAMSUNG-ODYSSEY-G7-32-4K,"Màn hình Samsung Odyssey G7 32"" 4K UHD 144Hz IPS",Màn hình - Monitor,Samsung,1,12990000,15000000,12990000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-003788,ORD-251204-2814,MB-001,ASUS-ROG-MAXIMUS-Z790,"Mainboard ASUS ROG Maximus Z790 Hero (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,ASUS,1,15990000,18000000,15990000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003789,ORD-260216-2815,COOL-003,DEEPCOOL-AK620-DIGITAL,"Tản nhiệt khí DeepCool AK620 Digital (Dual Tower, 2x120mm)",Tản nhiệt - Cooling,Deepcool,1,1490000,1800000,1490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003790,ORD-260610-2816,HDD-002,WD-RED-PLUS-8TB,"Ổ cứng HDD WD Red Plus 8TB 3.5"" SATA NAS",HDD - Ổ cứng cơ,Western Digital,1,4490000,5200000,4490000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003791,ORD-251206-2817,CASE-002,JONSBO-D41-MESH,"Vỏ Case Jonsbo D41 Mesh Screen (Mid Tower, ATX, Màn hình LCD)",Case - Vỏ máy tính,Jonsbo,1,2290000,2600000,2290000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-003792,ORD-260205-2818,MB-003,GIGABYTE-X670E-AORUS-MASTER,"Mainboard GIGABYTE X670E AORUS Master (AM5, DDR5, ATX)",Mainboard - Bo mạch chủ,GIGABYTE,1,11490000,13000000,11490000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-003793,ORD-250802-2819,KB-002,RAZER-BLACKWIDOW-V4-75,Bàn phím cơ Razer BlackWidow V4 75% (Razer Yellow Switch),Bàn phím - Keyboard,Razer,1,3290000,3800000,3290000,4,"Sản phẩm dùng tốt, đúng mô tả, tuy nhiên giao hàng hơi trễ 1 ngày."
ORI-003794,ORD-250802-2819,COOL-003,DEEPCOOL-AK620-DIGITAL,"Tản nhiệt khí DeepCool AK620 Digital (Dual Tower, 2x120mm)",Tản nhiệt - Cooling,Deepcool,1,1490000,1800000,1490000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003795,ORD-260218-2820,COOL-002,THERMALRIGHT-PHANTOM-SPIRIT-120,Tản nhiệt khí Thermalright Phantom Spirit 120 SE ARGB,Tản nhiệt - Cooling,Thermalright,1,990000,1200000,990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003796,ORD-251210-2821,HDD-002,WD-RED-PLUS-8TB,"Ổ cứng HDD WD Red Plus 8TB 3.5"" SATA NAS",HDD - Ổ cứng cơ,Western Digital,1,4490000,5200000,4490000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-003797,ORD-260319-2822,SSD-004,CRUCIAL-P5-PLUS-500GB,SSD Crucial P5 Plus 500GB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Crucial,1,990000,1200000,990000,5,"Hàng chuẩn GearVN, nguyên seal mới cứng, bảo hành đầy đủ. Vote 5 sao!"
ORI-003798,ORD-260319-2822,MB-001,ASUS-ROG-MAXIMUS-Z790,"Mainboard ASUS ROG Maximus Z790 Hero (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,ASUS,1,15990000,18000000,15990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003799,ORD-251231-2823,RAM-002,GSKILL-DDR5-32GB-6000,RAM G.Skill Trident Z5 RGB DDR5 32GB (2x16GB) 6000MHz CL30,RAM - Bộ nhớ trong,G.Skill,1,3690000,4200000,3690000,1,"Giao hàng quá chậm (mất 7 ngày), hàng móp méo hư hại nghiêm trọng."
ORI-003800,ORD-250911-2824,SSD-002,WD-BLACK-SN850X-1TB,SSD WD Black SN850X 1TB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Western Digital,1,2190000,2500000,2190000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003801,ORD-251008-2825,SSD-003,KINGSTON-KC3000-1TB,SSD Kingston KC3000 1TB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Kingston,1,1890000,2200000,1890000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-003802,ORD-260117-2826,CPU-002,INTEL-I7-14700K,"CPU Intel Core i7-14700K (3.4GHz Turbo 5.6GHz, 20 nhân 28 luồng)",CPU - Bộ vi xử lý,Intel,1,8490000,9500000,8490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003803,ORD-251118-2827,FAN-001,LIANLI-UNI-FAN-AL120-3PACK,"Fan Case Lian Li UNI FAN AL120 RGB (3-Pack, Daisy-chain)",Fan - Quạt tản nhiệt,Lian Li,1,1490000,1800000,1490000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003804,ORD-260215-2828,CPU-003,INTEL-I5-14600K,"CPU Intel Core i5-14600K (3.5GHz Turbo 5.3GHz, 14 nhân 20 luồng)",CPU - Bộ vi xử lý,Intel,1,5490000,6200000,5490000,4,"Sản phẩm tốt, nhân viên tư vấn nhiệt tình, sẽ tiếp tục ủng hộ."
ORI-003805,ORD-260407-2829,MB-002,MSI-MAG-Z790-TOMAHAWK,"Mainboard MSI MAG Z790 Tomahawk WiFi (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,MSI,1,6990000,7800000,6990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003806,ORD-260407-2829,RAM-001,CORSAIR-DDR5-32GB-6000,RAM Corsair Dominator Titanium DDR5 32GB (2x16GB) 6000MHz,RAM - Bộ nhớ trong,Corsair,1,3990000,4500000,3990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003807,ORD-251203-2830,HEADSET-001,CORSAIR-VIRTUOSO-RGB-XT,Tai nghe gaming Corsair Virtuoso RGB Wireless XT,Tai nghe - Headset,Corsair,1,4290000,5000000,4290000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003808,ORD-251203-2830,MOUSE-001,LOGITECH-G-PRO-X-SUPERLIGHT2,"Chuột gaming Logitech G Pro X Superlight 2 (Không dây, 32000 DPI)",Chuột - Mouse,Logitech,1,3390000,3800000,3390000,5,"Rất đáng tiền, chạy mượt mà, chính hãng 100%."
ORI-003809,ORD-260124-2831,SSD-003,KINGSTON-KC3000-1TB,SSD Kingston KC3000 1TB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Kingston,1,1890000,2200000,1890000,,
ORI-003810,ORD-251220-2832,SSD-001,SAMSUNG-980-PRO-2TB,SSD Samsung 980 Pro 2TB NVMe M.2 PCIe Gen4,SSD - Ổ cứng thể rắn,Samsung,1,3490000,3900000,3490000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003811,ORD-251227-2833,GPU-003,GIGABYTE-RTX4070-SUPER-12G,VGA GIGABYTE GeForce RTX 4070 Super Gaming OC 12GB,VGA - Card màn hình,GIGABYTE,1,16490000,18500000,16490000,3,"Sản phẩm bình thường, không quá nổi bật, dịch vụ giao hàng ở mức trung bình."
ORI-003812,ORD-251227-2833,MB-001,ASUS-ROG-MAXIMUS-Z790,"Mainboard ASUS ROG Maximus Z790 Hero (LGA 1700, DDR5, ATX)",Mainboard - Bo mạch chủ,ASUS,1,15990000,18000000,15990000,4,"Chất lượng ổn áp, chạy ngon lành, đóng gói kỹ càng."
ORI-003813,ORD-260306-2834,CASE-002,JONSBO-D41-MESH,"Vỏ Case Jonsbo D41 Mesh Screen (Mid Tower, ATX, Màn hình LCD)",Case - Vỏ máy tính,Jonsbo,1,2290000,2600000,2290000,4,"Chất lượng ổn áp, chạy ngon lành, đóng gói kỹ càng."
ORI-003814,ORD-260306-2834,MOUSE-002,RAZER-DEATHADDER-V3-HTE,Chuột gaming Razer DeathAdder V3 HyperSpeed (Không dây),Chuột - Mouse,Razer,1,1890000,2200000,1890000,4,"Thiết kế đẹp, chạy mát, dịch vụ chăm sóc khách hàng khá tốt."
ORI-003815,ORD-260117-2835,CPU-005,AMD-R7-7700X,"CPU AMD Ryzen 7 7700X (4.5GHz Turbo 5.4GHz, 8 nhân 16 luồng)",CPU - Bộ vi xử lý,AMD,1,6890000,7500000,6890000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003816,ORD-260118-2836,GPU-004,ASUS-RX7900XTX-24G,VGA ASUS TUF Gaming Radeon RX 7900 XTX OC 24GB,VGA - Card màn hình,ASUS,1,22990000,25000000,22990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003817,ORD-260612-2837,RAM-001,CORSAIR-DDR5-32GB-6000,RAM Corsair Dominator Titanium DDR5 32GB (2x16GB) 6000MHz,RAM - Bộ nhớ trong,Corsair,1,3990000,4500000,3990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003818,ORD-260401-2838,CHAIR-001,SECRETLAB-TITAN-EVO-2022,"Ghế gaming Secretlab Titan Evo 2022 (SoftWeave Plus, Medium)",Ghế gaming - Gaming Chair,Secretlab,1,12990000,14500000,12990000,5,"Lắp đặt dễ dàng, chạy êm ái và mát mẻ. Shop hỗ trợ nhiệt tình."
ORI-003819,ORD-260401-2838,MOUSE-001,LOGITECH-G-PRO-X-SUPERLIGHT2,"Chuột gaming Logitech G Pro X Superlight 2 (Không dây, 32000 DPI)",Chuột - Mouse,Logitech,1,3390000,3800000,3390000,3,"Hiệu năng đủ dùng cho tác vụ cơ bản, nhiệt độ hơi ấm khi tải nặng."
ORI-003820,ORD-251010-2839,CPU-001,INTEL-I9-14900K,"CPU Intel Core i9-14900K (3.2GHz Turbo 6.0GHz, 24 nhân 32 luồng)",CPU - Bộ vi xử lý,Intel,1,12990000,14500000,12990000,4,"Chất lượng ổn áp, chạy ngon lành, đóng gói kỹ càng."
ORI-003821,ORD-260217-2840,CPU-005,AMD-R7-7700X,"CPU AMD Ryzen 7 7700X (4.5GHz Turbo 5.4GHz, 8 nhân 16 luồng)",CPU - Bộ vi xử lý,AMD,1,6890000,7500000,6890000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003822,ORD-260320-2841,HEADSET-001,CORSAIR-VIRTUOSO-RGB-XT,Tai nghe gaming Corsair Virtuoso RGB Wireless XT,Tai nghe - Headset,Corsair,1,4290000,5000000,4290000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003823,ORD-251114-2842,PSU-001,CORSAIR-HX1000I-1000W,Nguồn Corsair HX1000i 1000W 80 Plus Platinum Full Modular,PSU - Nguồn máy tính,Corsair,1,4990000,5500000,4990000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003824,ORD-251201-2843,FAN-001,LIANLI-UNI-FAN-AL120-3PACK,"Fan Case Lian Li UNI FAN AL120 RGB (3-Pack, Daisy-chain)",Fan - Quạt tản nhiệt,Lian Li,1,1490000,1800000,1490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
ORI-003825,ORD-251223-2844,MONITOR-002,SAMSUNG-ODYSSEY-G7-32-4K,"Màn hình Samsung Odyssey G7 32"" 4K UHD 144Hz IPS",Màn hình - Monitor,Samsung,1,12990000,15000000,12990000,3,Chất lượng sản phẩm ok nhưng tổng đài hỗ trợ kỹ thuật phản hồi hơi chậm.
ORI-003826,ORD-251223-2844,GPU-002,MSI-RTX4080-SUPER-16G,VGA MSI GeForce RTX 4080 Super 16GB Gaming X Slim,VGA - Card màn hình,MSI,1,26990000,30000000,26990000,5,"Thiết kế đẹp mắt, hiệu năng vượt trội so với tầm giá. Rất hài lòng!"
ORI-003827,ORD-251111-2845,KB-001,CORSAIR-K100-RGB-OPX,Bàn phím cơ Corsair K100 RGB Optical-Mechanical (OPX Switch),Bàn phím - Keyboard,Corsair,1,5490000,6000000,5490000,5,"Sản phẩm cực kỳ chất lượng, đóng gói cẩn thận, giao hàng nhanh."
